"miRNA","Gene"
"hsa-miR-1","CDC42SE1"
"hsa-miR-1","GNAI1"
"hsa-miR-1","GPR83"
"hsa-miR-1","BRDT"
"hsa-miR-1","PI16"
"hsa-miR-1","ZNF622"
"hsa-miR-1","C6orf130"
"hsa-miR-1","FHDC1"
"hsa-miR-1","GIMAP4"
"hsa-miR-1","DOLPP1"
"hsa-miR-1","RAPGEF2"
"hsa-miR-1","CAPG"
"hsa-miR-1","CNN3"
"hsa-miR-1","S100G"
"hsa-miR-1","HS3ST5"
"hsa-miR-1","FBXO33"
"hsa-miR-1","NUP160"
"hsa-miR-1","ABCB5"
"hsa-miR-1","GNAI2"
"hsa-miR-1","LIMS1"
"hsa-miR-1","ACTN1"
"hsa-miR-1","CCDC88C"
"hsa-miR-1","GNAT2"
"hsa-miR-1","PLEKHH2"
"hsa-miR-1","CHMP2A"
"hsa-miR-1","GNB1"
"hsa-miR-1","PRIMA1"
"hsa-miR-1","C2orf48"
"hsa-miR-1","DOK6"
"hsa-miR-1","AHNAK2"
"hsa-miR-1","SPRY2"
"hsa-miR-1","REM2"
"hsa-miR-1","OXTR"
"hsa-miR-1","RSRC2"
"hsa-miR-1","AKAP4"
"hsa-miR-1","IFI44"
"hsa-miR-1","BCAS4"
"hsa-miR-1","HIF3A"
"hsa-miR-1","NXT2"
"hsa-miR-1","FOXN4"
"hsa-miR-1","IFIT2"
"hsa-miR-1","FADD"
"hsa-miR-1","PACS2"
"hsa-miR-1","COTL1"
"hsa-miR-1","C4orf34"
"hsa-miR-1","CDK4"
"hsa-miR-1","MOBKL3"
"hsa-miR-1","KIF5B"
"hsa-miR-1","CDH4"
"hsa-miR-1","PSG3"
"hsa-miR-1","AMZ1"
"hsa-miR-1","ERMN"
"hsa-miR-1","ATP6V1B2"
"hsa-miR-1","CALM1"
"hsa-miR-1","CTBP2"
"hsa-miR-1","AP1S1"
"hsa-miR-1","IL8"
"hsa-miR-1","EMD"
"hsa-miR-1","HADH"
"hsa-miR-1","MAGEB3"
"hsa-miR-1","ECHS1"
"hsa-miR-1","FLNB"
"hsa-miR-1","SUSD1"
"hsa-miR-1","DULLARD"
"hsa-miR-1","TMEM106C"
"hsa-miR-1","IL6"
"hsa-miR-1","PSG11"
"hsa-miR-1","MRFAP1"
"hsa-miR-1","PTAR1"
"hsa-miR-1","AP1B1"
"hsa-miR-1","LRRC8B"
"hsa-miR-1","LRRC8C"
"hsa-miR-1","EIF4G1"
"hsa-miR-1","ZBTB6"
"hsa-miR-1","LHX4"
"hsa-miR-1","HERC5"
"hsa-miR-1","C8orf13"
"hsa-miR-1","CXCL3"
"hsa-miR-1","ZNF799"
"hsa-miR-1","LGALS3BP"
"hsa-miR-1","GPC1"
"hsa-miR-1","KIAA1529"
"hsa-miR-1","SEMG2"
"hsa-miR-1","PSG9"
"hsa-miR-1","GNA13"
"hsa-miR-1","CTTN"
"hsa-miR-1","RASSF5"
"hsa-miR-1","PPM1H"
"hsa-miR-1","ZNF568"
"hsa-miR-1","JUP"
"hsa-miR-1","SCN3A"
"hsa-miR-1","COL12A1"
"hsa-miR-1","TUBB2B"
"hsa-miR-1","KLK12"
"hsa-miR-1","EPB41L2"
"hsa-miR-1","COPZ1"
"hsa-miR-1","FLNA"
"hsa-miR-1","CXCL1"
"hsa-miR-1","PRDX2"
"hsa-miR-1","IFIT3"
"hsa-miR-1","COMMD2"
"hsa-miR-1","TRPA1"
"hsa-miR-1","E2F5"
"hsa-miR-1","UHMK1"
"hsa-miR-1","DKK1"
"hsa-miR-1","MAD2L1"
"hsa-miR-1","FLOT2"
"hsa-miR-1","PDIA3"
"hsa-miR-1","SLBP"
"hsa-miR-1","MIER1"
"hsa-miR-1","MAST4"
"hsa-miR-1","PAX3"
"hsa-miR-1","MOBP"
"hsa-miR-1","MME"
"hsa-miR-1","GJB3"
"hsa-miR-1","GPR137C"
"hsa-miR-1","ACTN4"
"hsa-miR-1","GATA3"
"hsa-miR-1","NXPH2"
"hsa-miR-1","WASF2"
"hsa-miR-1","SLC35A5"
"hsa-miR-1","FBXL10"
"hsa-miR-1","TMCC1"
"hsa-miR-1","SYTL2"
"hsa-miR-1","TMEM68"
"hsa-miR-1","CYP20A1"
"hsa-miR-1","GNAS"
"hsa-miR-1","CCDC124"
"hsa-miR-1","RXFP1"
"hsa-miR-1","NR5A2"
"hsa-miR-1","RIMS2"
"hsa-miR-1","AP1S3"
"hsa-miR-1","OXCT1"
"hsa-miR-1","EDN1"
"hsa-miR-1","IFIT1"
"hsa-miR-1","FNDC3B"
"hsa-miR-1","DCAKD"
"hsa-miR-1","CD2AP"
"hsa-miR-1","MYO1B"
"hsa-miR-1","C6orf97"
"hsa-miR-1","KNCN"
"hsa-miR-1","ADAMTSL4"
"hsa-miR-1","DEFB125"
"hsa-miR-1","LIPC"
"hsa-miR-1","KIAA0174"
"hsa-miR-1","KCND1"
"hsa-miR-1","KRT75"
"hsa-miR-1","SHE"
"hsa-miR-1","EPB49"
"hsa-miR-1","AGPAT6"
"hsa-miR-1","CRIP2"
"hsa-miR-1","NBL1"
"hsa-miR-1","PLK2"
"hsa-miR-1","PQBP1"
"hsa-miR-1","ETV7"
"hsa-miR-1","TIGD4"
"hsa-miR-1","PIGT"
"hsa-miR-1","HS2ST1"
"hsa-miR-1","BTC"
"hsa-miR-1","RCOR2"
"hsa-miR-1","SFI1"
"hsa-miR-1","CLEC1A"
"hsa-miR-1","AMDHD1"
"hsa-miR-1","CCL14"
"hsa-miR-1","EFTUD2"
"hsa-miR-1","RABEPK"
"hsa-miR-1","THAP2"
"hsa-miR-1","FBXO45"
"hsa-miR-1","HOOK1"
"hsa-miR-1","IL11"
"hsa-miR-1","ETNK1"
"hsa-miR-1","FOLR1"
"hsa-miR-1","BCL6B"
"hsa-miR-1","SRF"
"hsa-miR-1","DFNA5"
"hsa-miR-1","SF4"
"hsa-miR-1","PARD6B"
"hsa-miR-1","DSG2"
"hsa-miR-1","PLS1"
"hsa-miR-1","CHRAC1"
"hsa-miR-1","PPP1R16A"
"hsa-miR-1","C6orf118"
"hsa-miR-1","MYO1A"
"hsa-miR-1","AIFM2"
"hsa-miR-1","HIPK3"
"hsa-miR-1","FGFR2"
"hsa-miR-1","EFCAB1"
"hsa-miR-1","PSG6"
"hsa-miR-1","FLNC"
"hsa-miR-1","MYO3B"
"hsa-miR-1","SH3PXD2B"
"hsa-miR-1","TNKS1BP1"
"hsa-miR-1","PDCD10"
"hsa-miR-1","CRELD2"
"hsa-miR-1","FAM81A"
"hsa-miR-1","FIG4"
"hsa-miR-1","CCND1"
"hsa-miR-1","DCUN1D1"
"hsa-miR-1","PSIP1"
"hsa-miR-1","NUAK1"
"hsa-miR-1","ZNF280C"
"hsa-miR-1","PGRMC2"
"hsa-miR-1","MARCKS"
"hsa-miR-1","IQCD"
"hsa-miR-1","MAP4K2"
"hsa-miR-1","RASSF1"
"hsa-miR-1","PRKG2"
"hsa-miR-1","TPSD1"
"hsa-miR-1","DGKH"
"hsa-miR-1","B3GNT1"
"hsa-miR-1","ZNF579"
"hsa-miR-1","AIM2"
"hsa-miR-1","MRPL19"
"hsa-miR-1","TSHR"
"hsa-miR-1","TBC1D9"
"hsa-miR-1","SYNPO2L"
"hsa-miR-1","CA3"
"hsa-miR-1","RIPK2"
"hsa-miR-1","MIA2"
"hsa-miR-1","FAM102A"
"hsa-miR-1","CCDC22"
"hsa-miR-1","ABCC1"
"hsa-miR-1","CDH2"
"hsa-miR-1","GNB2"
"hsa-miR-1","OASL"
"hsa-miR-1","CD109"
"hsa-miR-1","MTMR12"
"hsa-miR-1","COPG"
"hsa-miR-1","LIFR"
"hsa-miR-1","FAM57A"
"hsa-miR-1","ANGPTL4"
"hsa-miR-1","DDX60"
"hsa-miR-1","SLC39A3"
"hsa-miR-1","SLC27A4"
"hsa-miR-1","AKR1D1"
"hsa-miR-1","RGN"
"hsa-miR-1","ADAM12"
"hsa-miR-1","FILIP1"
"hsa-miR-1","PPARG"
"hsa-miR-1","C12orf49"
"hsa-miR-1","SRXN1"
"hsa-miR-1","TAT"
"hsa-miR-1","C1orf27"
"hsa-miR-1","NAB1"
"hsa-miR-1","FNDC3A"
"hsa-miR-1","TRPM6"
"hsa-miR-1","EDF1"
"hsa-miR-1","BCAP29"
"hsa-miR-1","PKD1L1"
"hsa-miR-1","RBM47"
"hsa-miR-1","RAB39B"
"hsa-miR-1","CBX2"
"hsa-miR-1","KLHL3"
"hsa-miR-1","DTX1"
"hsa-miR-1","CRYGS"
"hsa-miR-1","BMP7"
"hsa-miR-1","PTPRD"
"hsa-miR-1","CCL2"
"hsa-miR-1","TRPS1"
"hsa-miR-1","ZBTB9"
"hsa-miR-1","CACNA2D1"
"hsa-miR-1","CLDN12"
"hsa-miR-1","C1orf173"
"hsa-miR-1","UNC119B"
"hsa-miR-1","GNRHR"
"hsa-miR-1","6-Sep"
"hsa-miR-1","DBN1"
"hsa-miR-1","SLC44A1"
"hsa-miR-1","SLC26A7"
"hsa-miR-1","BAX"
"hsa-miR-1","CNIH4"
"hsa-miR-1","ITGA6"
"hsa-miR-1","CAMK2G"
"hsa-miR-1","PXDN"
"hsa-miR-1","GNAI3"
"hsa-miR-1","RIN1"
"hsa-miR-1","PTPN22"
"hsa-miR-1","IL27RA"
"hsa-miR-1","TRPM4"
"hsa-miR-1","RAP1B"
"hsa-miR-1","SMARCA1"
"hsa-miR-1","MDC1"
"hsa-miR-1","C3orf63"
"hsa-miR-1","XPOT"
"hsa-miR-1","KANK2"
"hsa-miR-1","ZNF326"
"hsa-miR-1","VAMP7"
"hsa-miR-1","DDT"
"hsa-miR-1","CSNK2A2"
"hsa-miR-1","AC023050.36-2"
"hsa-miR-1","SFRS6"
"hsa-miR-1","MCM7"
"hsa-miR-1","ALDH2"
"hsa-miR-1","HCAP-G"
"hsa-miR-1","MCM4"
"hsa-miR-1","UBR5"
"hsa-miR-1","SLC25A10"
"hsa-miR-1","CDC42BPB"
"hsa-miR-1","UGCGL2"
"hsa-miR-1","CEBPZ"
"hsa-miR-1","PCDH7"
"hsa-miR-1","NAT14"
"hsa-miR-1","TMEM87A"
"hsa-miR-1","INTS6"
"hsa-miR-1","PAFAH1B3"
"hsa-miR-1","CLTC"
"hsa-miR-1","STXBP3"
"hsa-miR-1","ZNF638"
"hsa-miR-1","HSD17B8"
"hsa-miR-1","FAM62A"
"hsa-miR-1","RBM39"
"hsa-miR-1","EXOC3"
"hsa-miR-1","SEC61A1"
"hsa-miR-1","HYI"
"hsa-miR-1","CBR4"
"hsa-miR-1","LONP2"
"hsa-miR-1","MAN1B1"
"hsa-miR-1","AKAP12"
"hsa-miR-1","CCDC134"
"hsa-miR-1","YTHDC1"
"hsa-miR-1","RDH14"
"hsa-miR-1","NXN"
"hsa-miR-1","FREQ"
"hsa-miR-1","CAD"
"hsa-miR-1","IMPDH1"
"hsa-miR-1","UBA6"
"hsa-miR-1","DPP7"
"hsa-miR-1","GNG5"
"hsa-miR-1","PTPMT1"
"hsa-miR-1","PROCR"
"hsa-miR-1","PRKDC"
"hsa-miR-1","MSH2"
"hsa-miR-1","MKI67"
"hsa-miR-1","RBM12B"
"hsa-miR-1","FUBP1"
"hsa-miR-1","C9orf46"
"hsa-miR-1","ARPC5"
"hsa-miR-1","LRRC8D"
"hsa-miR-1","C14orf4"
"hsa-miR-1","B4GALT1"
"hsa-miR-1","ACTB"
"hsa-miR-1","PLXNB2"
"hsa-miR-1","TTC17"
"hsa-miR-1","MCM2"
"hsa-miR-1","POLRMT"
"hsa-miR-1","MECR"
"hsa-miR-1","ANP32A"
"hsa-miR-1","NSUN4"
"hsa-miR-1","ATP6V1A"
"hsa-miR-1","CDK9"
"hsa-miR-1","NCAPD3"
"hsa-miR-1","LRWD1"
"hsa-miR-1","KIF2C"
"hsa-miR-1","SFRS12"
"hsa-miR-1","CCDC102A"
"hsa-miR-1","C12orf57"
"hsa-miR-1","SEC11L3"
"hsa-miR-1","SMC4"
"hsa-miR-1","HERC2"
"hsa-miR-1","MATR3"
"hsa-miR-1","OCIAD2"
"hsa-miR-1","IPO9"
"hsa-miR-1","NPTN"
"hsa-miR-1","RSF1"
"hsa-miR-1","EFR3A"
"hsa-miR-1","MPRIP"
"hsa-miR-1","FMNL3"
"hsa-miR-1","GTF2H1"
"hsa-miR-1","HIST2H3C"
"hsa-miR-1","HIST1H1B"
"hsa-miR-1","CAST"
"hsa-miR-1","KDELR1"
"hsa-miR-1","SEC62"
"hsa-miR-1","DDX50"
"hsa-miR-1","MARS2"
"hsa-miR-1","MON2"
"hsa-miR-1","SRI"
"hsa-miR-1","HEATR2"
"hsa-miR-1","SUCLA2"
"hsa-miR-1","GOLPH3"
"hsa-miR-1","BRPF3"
"hsa-miR-1","HNRNPA1L2"
"hsa-miR-1","SRRM1"
"hsa-miR-1","GSTO1"
"hsa-miR-1","ORC3L"
"hsa-miR-1","SEC16A"
"hsa-miR-1","ZC3H11A"
"hsa-miR-1","IPO8"
"hsa-miR-1","HIST2H3D"
"hsa-miR-1","ATP2B4"
"hsa-miR-1","ATL3"
"hsa-miR-1","POM121"
"hsa-miR-1","KIF4A"
"hsa-miR-1","SRGAP1"
"hsa-miR-1","PLCXD2"
"hsa-miR-1","RAB34"
"hsa-miR-1","RHOC"
"hsa-miR-1","KCNN4"
"hsa-miR-1","NUP210"
"hsa-miR-1","MCM6"
"hsa-miR-1","YTHDF2"
"hsa-miR-1","TETRAN"
"hsa-miR-1","HSP90B1"
"hsa-miR-1","PSMG1"
"hsa-miR-1","MCM3"
"hsa-miR-1","DHRS8"
"hsa-miR-1","IGFBP7"
"hsa-miR-1","APEH"
"hsa-miR-1","CDH13"
"hsa-miR-1","AP1M1"
"hsa-miR-1","FUBP3"
"hsa-miR-1","RFC2"
"hsa-miR-1","RNASEN"
"hsa-miR-1","RBM42"
"hsa-miR-1","WDR33"
"hsa-miR-1","CSTF3"
"hsa-miR-1","HINT2"
"hsa-miR-1","SNAPIN"
"hsa-miR-1","FADS1"
"hsa-miR-1","TRIM26"
"hsa-miR-1","TBCD"
"hsa-miR-1","C11orf31"
"hsa-miR-1","ILVBL"
"hsa-miR-1","PLXDC2"
"hsa-miR-1","PPAP2C"
"hsa-miR-1","LEPREL2"
"hsa-miR-1","CALM3"
"hsa-miR-1","MCM5"
"hsa-miR-1","ATP13A1"
"hsa-miR-1","TELO2"
"hsa-miR-1","SYNE2"
"hsa-miR-1","DDX6"
"hsa-miR-1","DPY30"
"hsa-miR-1","UTRN"
"hsa-miR-1","CTBP1"
"hsa-miR-1","HDAC2"
"hsa-miR-1","TKT"
"hsa-miR-1","FMNL2"
"hsa-miR-1","CUL4B"
"hsa-miR-1","AGTRAP"
"hsa-miR-1","PIGS"
"hsa-miR-1","ATP6V1C1"
"hsa-miR-1","PGD"
"hsa-miR-1","TMEM49"
"hsa-miR-1","BAG5"
"hsa-miR-1","SFRS5"
"hsa-miR-1","SMARCC1"
"hsa-miR-1","PSAT1"
"hsa-miR-1","ALG3"
"hsa-miR-1","RBM28"
"hsa-miR-1","HNRNPU"
"hsa-miR-1","CAPRIN1"
"hsa-miR-1","FRG1"
"hsa-miR-1","C6orf167"
"hsa-miR-1","LNPEP"
"hsa-miR-1","C6orf153"
"hsa-miR-1","PARVA"
"hsa-miR-1","TTC37"
"hsa-miR-1","MYO18A"
"hsa-miR-1","C13orf8"
"hsa-miR-1","PTPN1"
"hsa-miR-1","ORMDL2"
"hsa-miR-1","RRBP1"
"hsa-miR-1","VASP"
"hsa-miR-1","UNC45A"
"hsa-miR-1","ELMOD2"
"hsa-miR-1","S100A16"
"hsa-miR-1","YWHAZ"
"hsa-miR-1","SFRS2IP"
"hsa-miR-1","OSBPL10"
"hsa-miR-1","TRIM24"
"hsa-miR-1","HNRNPH1"
"hsa-miR-1","PDE12"
"hsa-miR-1","LMNB1"
"hsa-miR-1","PYGB"
"hsa-miR-1","OSTF1"
"hsa-miR-1","SFRS4"
"hsa-miR-1","RPRD2"
"hsa-miR-1","POLR2I"
"hsa-miR-1","KIAA1522"
"hsa-miR-1","MCAM"
"hsa-miR-1","CHAF1B"
"hsa-miR-1","CAPN1"
"hsa-miR-1","PSME1"
"hsa-miR-1","HNRPA1L3"
"hsa-miR-1","G3BP1"
"hsa-miR-1","MACROD1"
"hsa-miR-1","DNAJC10"
"hsa-miR-1","HNRNPA3"
"hsa-miR-1","DDTL"
"hsa-miR-1","MTHFS"
"hsa-miR-1","CD63"
"hsa-miR-1","LEMD3"
"hsa-miR-1","LETM1"
"hsa-miR-1","ABCC4"
"hsa-miR-1","ALG2"
"hsa-miR-1","CBX5"
"hsa-miR-1","TPD52L2"
"hsa-miR-1","CD44"
"hsa-miR-1","TROVE2"
"hsa-miR-1","DRAP1"
"hsa-miR-1","EXOC2"
"hsa-miR-1","C12orf10"
"hsa-miR-1","COQ6"
"hsa-miR-1","ACTC1"
"hsa-miR-1","H1FX"
"hsa-miR-1","ITGA1"
"hsa-miR-1","MPDU1"
"hsa-miR-1","ANKRD17"
"hsa-miR-1","FBN1"
"hsa-miR-1","EMP3"
"hsa-miR-1","TMX1"
"hsa-miR-1","LGALS1"
"hsa-miR-1","CALM2"
"hsa-miR-1","PACSIN3"
"hsa-miR-1","FANCI"
"hsa-miR-1","DYNC1LI1"
"hsa-miR-1","UBE2I"
"hsa-miR-1","SIN3A"
"hsa-miR-1","AP2S1"
"hsa-miR-1","HP1BP3"
"hsa-miR-1","TRA2B"
"hsa-miR-1","SMARCB1"
"hsa-miR-1","SLC25A19"
"hsa-miR-1","ATP6V1E1"
"hsa-miR-1","HIST3H3"
"hsa-miR-1","ACTA1"
"hsa-miR-1","RRM1"
"hsa-miR-1","ANP32E"
"hsa-miR-1","SLC39A14"
"hsa-miR-1","RBBP5"
"hsa-miR-1","HIST2H3A"
"hsa-miR-1","SLC29A1"
"hsa-miR-1","MSH6"
"hsa-miR-1","RPP40"
"hsa-miR-1","DDX42"
"hsa-miR-1","SSR1"
"hsa-miR-1","ACP2"
"hsa-miR-1","TMOD3"
"hsa-miR-1","NUP50"
"hsa-miR-1","UGT8"
"hsa-miR-1","GPR177"
"hsa-miR-1","SMEK1"
"hsa-miR-1","RAB30"
"hsa-miR-1","CPSF1"
"hsa-miR-1","MFN2"
"hsa-miR-1","DCTPP1"
"hsa-miR-1","SFRS7"
"hsa-miR-1","NDUFS4"
"hsa-miR-1","S100A11"
"hsa-miR-1","G3BP2"
"hsa-miR-1","SMARCA2"
"hsa-miR-1","GPX1"
"hsa-miR-1","CDC42"
"hsa-miR-1","L1CAM"
"hsa-miR-1","ZNF207"
"hsa-miR-1","FTSJ1"
"hsa-miR-1","VPS53"
"hsa-miR-1","PPIA"
"hsa-miR-1","SDR39U1"
"hsa-miR-1","ACADVL"
"hsa-miR-1","ABHD12"
"hsa-miR-1","GPAA1"
"hsa-miR-1","DHRS1"
"hsa-miR-1","RFC5"
"hsa-miR-1","EIF4E"
"hsa-miR-1","USP33"
"hsa-miR-1","GLTSCR2"
"hsa-miR-1","ABCB6"
"hsa-miR-1","HNRNPD"
"hsa-miR-1","ANKFY1"
"hsa-miR-1","PPA2"
"hsa-miR-1","POLD1"
"hsa-miR-1","ARG1"
"hsa-miR-1","STK24"
"hsa-miR-1","HSPD1"
"hsa-miR-1","PPP2R2A"
"hsa-miR-1","CENPF"
"hsa-miR-1","PRKAG1"
"hsa-miR-1","CPSF3"
"hsa-miR-1","C10orf137"
"hsa-miR-1","HMOX1"
"hsa-miR-1","ABCB7"
"hsa-miR-1","SYPL1"
"hsa-miR-1","PNN"
"hsa-miR-1","UNC13D"
"hsa-miR-1","PLCB3"
"hsa-miR-1","IKBKAP"
"hsa-miR-1","ARGLU1"
"hsa-miR-1","AC113404.3"
"hsa-miR-1","NOC2L"
"hsa-miR-1","PIR"
"hsa-miR-1","DPY19L1"
"hsa-miR-1","ARMC10"
"hsa-miR-1","C21orf66"
"hsa-miR-1","SFN"
"hsa-miR-1","SYMPK"
"hsa-miR-1","ITGA3"
"hsa-miR-1","RCC2"
"hsa-miR-1","AFAP"
"hsa-miR-1","PFDN1"
"hsa-miR-1","RAB27B"
"hsa-miR-1","MINPP1"
"hsa-miR-1","SPC24"
"hsa-miR-1","UBTF"
"hsa-miR-1","HIST2H2AC"
"hsa-miR-1","MRE11A"
"hsa-miR-1","UGCGL1"
"hsa-miR-1","NT5E"
"hsa-miR-1","MGC26690"
"hsa-miR-1","KIAA1340"
"hsa-miR-1","LOC126731"
"hsa-miR-1","FLJ21415"
"hsa-miR-1","CDW92"
"hsa-miR-1","C20orf139"
"hsa-miR-1","LOC63929"
"hsa-miR-1","MGC27345"
"hsa-miR-1","CLG"
"hsa-miR-1","PARG1"
"hsa-miR-1","PIP3AP"
"hsa-miR-1","KIAA1160"
"hsa-miR-1","PTMAP7"
"hsa-miR-1","KIAA1295"
"hsa-miR-1","CT120"
"hsa-miR-1","LRRC8"
"hsa-miR-1","FLJ20273"
"hsa-miR-1","KIS"
"hsa-miR-1","CTEN"
"hsa-miR-1","C20orf9"
"hsa-miR-1","TIP120A"
"hsa-miR-1","FLJ20519"
"hsa-miR-1","TM4SF7"
"hsa-miR-1","KIAA1194"
"hsa-miR-1","alpha-SMA"
"hsa-miR-1","RGS17"
"hsa-miR-1","ERalpha"
"hsa-miR-1","GCN5L2"
"hsa-miR-1","MGC22014"
"hsa-miR-1","ZNF561"
"hsa-miR-1","C12ORF40"
"hsa-miR-1","U1SNRNPBP"
"hsa-miR-1","myocardin"
"hsa-miR-1","LOC285636"
"hsa-miR-1","OPRS1"
"hsa-miR-1","FLJ40235"
"hsa-miR-1","C9orf164"
"hsa-miR-1","GALT4_HUMAN"
"hsa-miR-1","UBAC2"
"hsa-miR-1","GTF3C6"
"hsa-miR-1","HIGD1A"
"hsa-miR-1","ZNF553"
"hsa-miR-1","PNP"
"hsa-miR-1","DCNP1_HUMAN"
"hsa-miR-1","ZN177_HUMAN"
"hsa-miR-1","IHPK2"
"hsa-miR-1","SDPR"
"hsa-miR-1","LCA5L"
"hsa-miR-1","Q8N7V3_HUMAN"
"hsa-miR-1","Q08E78"
"hsa-miR-1","SM22"
"hsa-miR-1","Q6ZQV5_HUMAN"
"hsa-miR-1","Q17R26_HUMAN"
"hsa-miR-1","NP_694967"
"hsa-miR-1","TSPAN19"
"hsa-miR-1","SC65"
"hsa-miR-1","Q9H9A5"
"hsa-miR-1","LOC129881"
"hsa-miR-1","Q59HH2"
"hsa-miR-1","Q8IXI2-4"
"hsa-miR-1","NP_006391"
"hsa-miR-1","LOC790955"
"hsa-miR-101-3p","MYCN"
"hsa-miR-101-3p","EZH2"
"hsa-miR-101-3p","ATP5B"
"hsa-miR-101-3p","MEIS1"
"hsa-miR-101-3p","UBE2D3"
"hsa-miR-101-3p","STAMBP"
"hsa-miR-101-3p","ZFX"
"hsa-miR-101-3p","RNF160"
"hsa-miR-101-3p","MRPL44"
"hsa-miR-101-3p","AP1S3"
"hsa-miR-101-3p","TMTC3"
"hsa-miR-101-3p","FAR1"
"hsa-miR-101-3p","TRERF1"
"hsa-miR-101-3p","LRCH2"
"hsa-miR-101-3p","AFF4"
"hsa-miR-101-3p","AP1G1"
"hsa-miR-101-3p","BCL9"
"hsa-miR-101-3p","PLDN"
"hsa-miR-101-3p","RPL7L1"
"hsa-miR-101-3p","MSH2"
"hsa-miR-101-3p","LZIC"
"hsa-miR-101-3p","MAP2K1"
"hsa-miR-101-3p","MFSD6"
"hsa-miR-101-3p","CBX4"
"hsa-miR-101-3p","CERS2"
"hsa-miR-101-3p","LIFR"
"hsa-miR-101-3p","MOBKL3"
"hsa-miR-101-3p","C10orf88"
"hsa-miR-101-3p","NUPL2"
"hsa-miR-101-3p","LBR"
"hsa-miR-101-3p","TBC1D12"
"hsa-miR-101-3p","RPS6KA5"
"hsa-miR-101-3p","SPAG1"
"hsa-miR-101-3p","CD46"
"hsa-miR-101-3p","GFPT2"
"hsa-miR-101-3p","KCNG3"
"hsa-miR-101-3p","KIF2C"
"hsa-miR-101-3p","RTN4"
"hsa-miR-101-3p","ZNF295"
"hsa-miR-101-3p","HOXA10"
"hsa-miR-101-3p","INA"
"hsa-miR-101-3p","PLAG1"
"hsa-miR-101-3p","ARID1A"
"hsa-miR-101-3p","CDC123"
"hsa-miR-101-3p","RIOK2"
"hsa-miR-101-3p","VAPA"
"hsa-miR-101-3p","AMMECR1L"
"hsa-miR-101-3p","RAB5A"
"hsa-miR-101-3p","SLC38A2"
"hsa-miR-101-3p","DCTD"
"hsa-miR-101-3p","TSPAN12"
"hsa-miR-101-3p","ACVR2B"
"hsa-miR-101-3p","BIRC5"
"hsa-miR-101-3p","TOR1AIP1"
"hsa-miR-101-3p","PRPF38B"
"hsa-miR-101-3p","MORC3"
"hsa-miR-101-3p","FAM108C1"
"hsa-miR-101-3p","CTR9"
"hsa-miR-101-3p","CBFA2T2"
"hsa-miR-101-3p","RAB11FIP1"
"hsa-miR-101-3p","DDIT4"
"hsa-miR-101-3p","AKAP11"
"hsa-miR-101-3p","TGIF2"
"hsa-miR-101-3p","JMJD3"
"hsa-miR-101-3p","XPO7"
"hsa-miR-101-3p","NR2F2"
"hsa-miR-101-3p","AEBP2"
"hsa-miR-101-3p","ATXN1"
"hsa-miR-101-3p","RARS2"
"hsa-miR-101-3p","LYSMD3"
"hsa-miR-101-3p","ZNF567"
"hsa-miR-101-3p","AP3M1"
"hsa-miR-101-3p","DIMT1L"
"hsa-miR-101-3p","11-Sep"
"hsa-miR-101-3p","KIAA1462"
"hsa-miR-101-3p","RAC1"
"hsa-miR-101-3p","NOP2"
"hsa-miR-101-3p","POU2F1"
"hsa-miR-101-3p","FBXO11"
"hsa-miR-101-3p","RAB8B"
"hsa-miR-101-3p","FAM159B"
"hsa-miR-101-3p","MPPE1"
"hsa-miR-101-3p","C6orf167"
"hsa-miR-101-3p","MTSS1L"
"hsa-miR-101-3p","PIP5K2A"
"hsa-miR-101-3p","ANKFY1"
"hsa-miR-101-3p","SUB1"
"hsa-miR-101-3p","LMNB1"
"hsa-miR-101-3p","MNX1"
"hsa-miR-101-3p","FBXW7"
"hsa-miR-101-3p","E2F3"
"hsa-miR-101-3p","REEP5"
"hsa-miR-101-3p","NUFIP2"
"hsa-miR-101-3p","KCTD14"
"hsa-miR-101-3p","VEGF"
"hsa-miR-101-3p","RANBP9"
"hsa-miR-101-3p","TFAP4"
"hsa-miR-101-3p","BTG2"
"hsa-miR-101-3p","XIAP"
"hsa-miR-101-3p","USP25"
"hsa-miR-101-3p","TGFBR1"
"hsa-miR-101-3p","MKNK2"
"hsa-miR-101-3p","SMARCD1"
"hsa-miR-101-3p","LIN7C"
"hsa-miR-101-3p","FRMD6"
"hsa-miR-101-3p","FRS2"
"hsa-miR-101-3p","ZNF800"
"hsa-miR-101-3p","QSER1"
"hsa-miR-101-3p","ICK"
"hsa-miR-101-3p","OTUD4"
"hsa-miR-101-3p","TMEM170B"
"hsa-miR-101-3p","C20orf177"
"hsa-miR-101-3p","MRPL42"
"hsa-miR-101-3p","ARID5B"
"hsa-miR-101-3p","PPP4R1"
"hsa-miR-101-3p","MYO9A"
"hsa-miR-101-3p","CAPN2"
"hsa-miR-101-3p","TMEM168"
"hsa-miR-101-3p","MBTD1"
"hsa-miR-101-3p","TGFBR3"
"hsa-miR-101-3p","ELAVL2"
"hsa-miR-101-3p","SPIRE1"
"hsa-miR-101-3p","ZNF792"
"hsa-miR-101-3p","MKLN1"
"hsa-miR-101-3p","PHF3"
"hsa-miR-101-3p","C1orf52"
"hsa-miR-101-3p","C7orf60"
"hsa-miR-101-3p","SSFA2"
"hsa-miR-101-3p","VEZT"
"hsa-miR-101-3p","KLF12"
