"miRNAs","Gene"
"hsa-let-7b-5p","AGMAT"
"hsa-let-7b-5p","MRM1"
"hsa-let-7b-5p","DOCK5"
"hsa-let-7b-5p","NARG1"
"hsa-let-7b-5p","CDK5RAP3"
"hsa-let-7b-5p","SHOC2"
"hsa-let-7b-5p","AARSD1"
"hsa-let-7b-5p","SLC25A32"
"hsa-let-7b-5p","SLC38A1"
"hsa-let-7b-5p","COIL"
"hsa-let-7b-5p","UNC93B1"
"hsa-let-7b-5p","CAPG"
"hsa-let-7b-5p","ARID1A"
"hsa-let-7b-5p","PICALM"
"hsa-let-7b-5p","ADPGK"
"hsa-let-7b-5p","SH3BGRL3"
"hsa-let-7b-5p","ABHD11"
"hsa-let-7b-5p","HSDL1"
"hsa-let-7b-5p","ATAD3B"
"hsa-let-7b-5p","RAB34"
"hsa-let-7b-5p","UTP15"
"hsa-let-7b-5p","STX7"
"hsa-let-7b-5p","MLSTD2"
"hsa-let-7b-5p","FAM96A"
"hsa-let-7b-5p","LRRC8C"
"hsa-let-7b-5p","CUL4B"
"hsa-let-7b-5p","GTPBP3"
"hsa-let-7b-5p","LMNB2"
"hsa-let-7b-5p","DOCK7"
"hsa-let-7b-5p","AP3B1"
"hsa-let-7b-5p","GFM1"
"hsa-let-7b-5p","SSNA1"
"hsa-let-7b-5p","MAP2K1IP1"
"hsa-let-7b-5p","CBFB"
"hsa-let-7b-5p","RNMT"
"hsa-let-7b-5p","TNFSF9"
"hsa-let-7b-5p","SNAP23"
"hsa-let-7b-5p","NAPG"
"hsa-let-7b-5p","TNFRSF10B"
"hsa-let-7b-5p","TNFRSF10A"
"hsa-let-7b-5p","PEX11B"
"hsa-let-7b-5p","NRP1"
"hsa-let-7b-5p","SQSTM1"
"hsa-let-7b-5p","AP3D1"
"hsa-let-7b-5p","P4HA2"
"hsa-let-7b-5p","PHLDB2"
"hsa-let-7b-5p","MPZL1"
"hsa-let-7b-5p","ZNF622"
"hsa-let-7b-5p","YIF1B"
"hsa-let-7b-5p","ASH2L"
"hsa-let-7b-5p","CLDN1"
"hsa-let-7b-5p","DHX57"
"hsa-let-7b-5p","SLC16A3"
"hsa-let-7b-5p","RQCD1"
"hsa-let-7b-5p","RFT1"
"hsa-let-7b-5p","AURKB"
"hsa-let-7b-5p","PDLIM7"
"hsa-let-7b-5p","DTD1"
"hsa-let-7b-5p","SLC38A5"
"hsa-let-7b-5p","GPR56"
"hsa-let-7b-5p","MARS2"
"hsa-let-7b-5p","ATP6V1F"
"hsa-let-7b-5p","TRIP13"
"hsa-let-7b-5p","VAMP3"
"hsa-let-7b-5p","SNAP29"
"hsa-let-7b-5p","SLC9A3R2"
"hsa-let-7b-5p","UBE4A"
"hsa-let-7b-5p","SFXN1"
"hsa-let-7b-5p","FADS2"
"hsa-let-7b-5p","FHL5"
"hsa-let-7b-5p","SLC4A7"
"hsa-let-7b-5p","FXR2"
"hsa-let-7b-5p","SCAMP1"
"hsa-let-7b-5p","MPDU1"
"hsa-let-7b-5p","TMEM59"
"hsa-let-7b-5p","SFI1"
"hsa-let-7b-5p","MRC2"
"hsa-let-7b-5p","RBM19"
"hsa-let-7b-5p","EPHB2"
"hsa-let-7b-5p","GRM7"
"hsa-let-7b-5p","RABEPK"
"hsa-let-7b-5p","EXOSC1"
"hsa-let-7b-5p","CDKN1A"
"hsa-let-7b-5p","PAK3"
"hsa-let-7b-5p","CYCS"
"hsa-let-7b-5p","EIF3A"
"hsa-let-7b-5p","CDKN2A"
"hsa-let-7b-5p","CDKN2D"
"hsa-let-7b-5p","KITLG"
"hsa-let-7b-5p","SKP1"
"hsa-let-7b-5p","WEE1"
"hsa-let-7b-5p","CDC34"
"hsa-let-7b-5p","RDX"
"hsa-let-7b-5p","COL1A1"
"hsa-let-7b-5p","COL4A2"
"hsa-let-7b-5p","DUSP2"
"hsa-let-7b-5p","COL5A3"
"hsa-let-7b-5p","CTNNBIP1"
"hsa-let-7b-5p","TGFB3"
"hsa-let-7b-5p","ACVR2A"
"hsa-let-7b-5p","HDAC4"
"hsa-let-7b-5p","BASP1"
"hsa-let-7b-5p","PDHA2"
"hsa-let-7b-5p","TM9SF3"
"hsa-let-7b-5p","WFS1"
"hsa-let-7b-5p","DERL1"
"hsa-let-7b-5p","WIBG"
"hsa-let-7b-5p","PLOD3"
"hsa-let-7b-5p","PRKAR1A"
"hsa-let-7b-5p","WNT1"
"hsa-let-7b-5p","WISP2"
"hsa-let-7b-5p","ASAHL"
"hsa-let-7b-5p","LAMP3"
"hsa-let-7b-5p","HAND2"
"hsa-let-7b-5p","DCN"
"hsa-let-7b-5p","AMACR"
"hsa-let-7b-5p","DYRK2"
"hsa-let-7b-5p","CBS"
"hsa-let-7b-5p","SLC27A4"
"hsa-let-7b-5p","IGF1"
"hsa-let-7b-5p","SOX2"
"hsa-let-7b-5p","E2F2"
"hsa-let-7b-5p","ESR1"
"hsa-let-7b-5p","ESR2"
"hsa-let-7b-5p","NCOA3"
"hsa-let-7b-5p","SF4"
"hsa-let-7b-5p","PGC"
"hsa-let-7b-5p","PRDM1"
"hsa-let-7b-5p","IL6"
"hsa-let-7b-5p","CISH"
"hsa-let-7b-5p","NFKBIA"
"hsa-let-7b-5p","SRC"
"hsa-let-7b-5p","NCBP1"
"hsa-let-7b-5p","ARS2"
"hsa-let-7b-5p","ZEB1"
"hsa-let-7b-5p","ZCCHC11"
"hsa-let-7b-5p","CCR4"
"hsa-let-7b-5p","TMEM132D"
"hsa-let-7b-5p","TARBP2"
"hsa-let-7b-5p","UHRF2"
"hsa-let-7b-5p","TNRC6C"
"hsa-let-7b-5p","TGFBR1"
"hsa-let-7b-5p","PRTN3"
"hsa-let-7b-5p","STAT3"
"hsa-let-7b-5p","NRIP1"
"hsa-let-7b-5p","EIF2C4"
"hsa-let-7b-5p","TP53"
"hsa-let-7b-5p","RET"
"hsa-let-7b-5p","NKX2-1"
"hsa-let-7b-5p","NCOA4"
"hsa-let-7b-5p","MYCN"
"hsa-let-7b-5p","CLEC5A"
"hsa-let-7b-5p","RBPJL"
"hsa-let-7b-5p","IFNG"
"hsa-let-7b-5p","CD46"
"hsa-let-7b-5p","LARP4"
"hsa-let-7b-5p","CNN3"
"hsa-let-7b-5p","ELK3"
"hsa-let-7b-5p","ATP6V1B2"
"hsa-let-7b-5p","HNF4A"
"hsa-let-7b-5p","BRAF"
"hsa-let-7b-5p","MBL2"
"hsa-let-7b-5p","GLI1"
"hsa-let-7b-5p","SMOX"
"hsa-let-7b-5p","SMO"
"hsa-let-7b-5p","TP63"
"hsa-let-7b-5p","RAB22A"
"hsa-let-7b-5p","MCL1"
"hsa-let-7b-5p","BCL2L1"
"hsa-let-7b-5p","CCND2"
"hsa-let-7b-5p","CEBPZ"
"hsa-let-7b-5p","XPO1"
"hsa-let-7b-5p","HK1"
"hsa-let-7b-5p","NPC1"
"hsa-let-7b-5p","IL8RA"
"hsa-let-7b-5p","CKAP4"
"hsa-let-7b-5p","RBBP6"
"hsa-let-7b-5p","TP73"
"hsa-let-7b-5p","SOCS4"
"hsa-let-7b-5p","ITGB3"
"hsa-let-7b-5p","UBE2I"
"hsa-let-7b-5p","SPRY2"
"hsa-let-7b-5p","MEST"
"hsa-let-7b-5p","IL13"
"hsa-let-7b-5p","ZNF167"
"hsa-let-7b-5p","ZNF512B"
"hsa-let-7b-5p","TGFB1"
"hsa-let-7b-5p","HNRNPA1"
"hsa-let-7b-5p","KHSRP"
"hsa-let-7b-5p","BRCA1"
"hsa-let-7b-5p","BRCA2"
"hsa-let-7b-5p","OPRM1"
"hsa-let-7b-5p","LRRK2"
"hsa-let-7b-5p","CYLD"
"hsa-let-7b-5p","DDIT3"
"hsa-let-7b-5p","ROS1"
"hsa-let-7b-5p","RPE"
"hsa-let-7b-5p","SRM"
"hsa-let-7b-5p","PAX7"
"hsa-let-7b-5p","BCL6"
"hsa-let-7b-5p","ALDH1A1"
"hsa-let-7b-5p","ERBB3"
"hsa-let-7b-5p","C17orf91"
"hsa-let-7b-5p","RUNX1"
"hsa-let-7b-5p","CDC25C"
"hsa-let-7b-5p","MMP14"
"hsa-let-7b-5p","MAPK3"
"hsa-let-7b-5p","POLR2A"
"hsa-let-7b-5p","FASN"
"hsa-let-7b-5p","CYFIP2"
"hsa-let-7b-5p","PSD4"
"hsa-let-7b-5p","MMP8"
"hsa-let-7b-5p","RASSF1"
"hsa-let-7b-5p","GPI"
"hsa-let-7b-5p","TIMP3"
"hsa-let-7b-5p","SOCS1"
"hsa-let-7b-5p","RORA"
"hsa-let-7b-5p","EIF4G1"
"hsa-let-7b-5p","CNTN3"
"hsa-let-7b-5p","XRN1"
"hsa-let-7b-5p","BBS9"
"hsa-let-7b-5p","NES"
"hsa-let-7b-5p","SLC25A10"
"hsa-let-7b-5p","COPS8"
"hsa-let-7b-5p","CSN1S1"
"hsa-let-7b-5p","IFNA1"
"hsa-let-7b-5p","IFNA2"
"hsa-let-7b-5p","STAT1"
"hsa-let-7b-5p","EGR1"
"hsa-let-7b-5p","IFI44"
"hsa-let-7b-5p","FN1"
"hsa-let-7b-5p","GRB2"
"hsa-let-7b-5p","GAB2"
"hsa-let-7b-5p","EPHA2"
"hsa-let-7b-5p","JARID1B"
"hsa-let-7b-5p","ERBB2"
"hsa-let-7b-5p","LIF"
"hsa-let-7b-5p","CHEK1"
"hsa-let-7b-5p","KRT5"
"hsa-let-7b-5p","AIRE"
"hsa-let-7b-5p","IL10"
"hsa-let-7b-5p","CD4"
"hsa-let-7b-5p","ARC"
"hsa-let-7b-5p","CLU"
"hsa-let-7b-5p","IMPACT"
"hsa-let-7b-5p","ELF4"
"hsa-let-7b-5p","CCL7"
"hsa-let-7b-5p","SOCS3"
"hsa-let-7b-5p","PPARGC1A"
"hsa-let-7b-5p","AKT2"
"hsa-let-7b-5p","FOXP1"
"hsa-let-7b-5p","ELSPBP1"
"hsa-let-7b-5p","TBX5"
"hsa-let-7b-5p","SLC7A5"
"hsa-let-7b-5p","HAND1"
"hsa-let-7b-5p","ZCCHC6"
"hsa-let-7b-5p","IGF1R"
"hsa-let-7b-5p","MSTN"
"hsa-let-7b-5p","GHR"
"hsa-let-7b-5p","CGA"
"hsa-let-7b-5p","KISS1R"
"hsa-let-7b-5p","CXCR4"
"hsa-let-7b-5p","PROM1"
"hsa-let-7b-3p","DICER1"
"hsa-let-7b-3p","ATP8A2"
"hsa-let-7b-3p","CSAD"
"hsa-let-7b-3p","LIN28"
"hsa-let-7b-3p","ECD"
"hsa-let-7b-3p","TREH"
"hsa-let-7b-3p","DDX20"
"hsa-let-7b-3p","EIF2C2"
"hsa-let-7b-3p","GEMIN4"
"hsa-let-7b-3p","PDCD6"
"hsa-let-7b-3p","MAPK14"
"hsa-let-7b-3p","RPIA"
"hsa-let-7b-3p","FBXW11"
"hsa-let-7b-3p","TMEM184B"
"hsa-let-7b-3p","GPD1"
"hsa-let-7b-3p","TMOD3"
"hsa-let-7b-3p","LAMC2"
"hsa-let-7b-3p","TPPP3"
"hsa-let-7b-3p","STK3"
"hsa-let-7b-3p","KLF5"
"hsa-let-7b-3p","ACTG1"
"hsa-let-7b-3p","VEGFA"
"hsa-let-7b-3p","PARP8"
"hsa-let-7b-3p","C6orf134"
"hsa-let-7b-3p","SMC1A"
"hsa-let-7b-3p","STK24"
"hsa-let-7b-3p","CCNT2"
"hsa-let-7b-3p","KIAA0152"
"hsa-let-7b-3p","DMTF1"
"hsa-let-7b-3p","COX8A"
"hsa-let-7b-3p","TAF1C"
"hsa-let-7b-3p","RNASEN"
"hsa-let-7b-3p","DGCR8"
"hsa-let-7b-3p","KRAS"
"hsa-let-7b-3p","NRAS"
"hsa-let-7b-3p","MTPN"
"hsa-let-7b-3p","JAK2"
"hsa-let-7b-3p","C1QBP"
"hsa-let-7b-3p","USP1"
"hsa-let-7b-3p","ADIPOR2"
"hsa-let-7b-3p","FBXW7"
"hsa-let-7b-3p","SHH"
"hsa-let-7b-3p","PI3"
"hsa-let-7b-3p","PIK3CA"
"hsa-let-7b-3p","DDX6"
"hsa-let-7b-3p","EIF2C1"
"hsa-let-7b-3p","LSM1"
"hsa-let-7b-3p","SCPEP1"
"hsa-let-7b-3p","BCL2"
"hsa-let-7b-3p","TNRC6A"
"hsa-let-7b-3p","LIN28B"
"hsa-let-7b-3p","TNRC6B"
"hsa-let-7b-3p","FMR1"
"hsa-let-7b-3p","MOV10"
"hsa-let-7b-3p","ZNF362"
"hsa-let-7b-3p","HMGA2"
"hsa-let-7b-3p","NFKB1"
"hsa-let-7b-3p","DNMT1"
"hsa-let-7b-3p","DNMT3B"
"hsa-let-7b-3p","EIF4E"
"hsa-let-7b-3p","FAS"
"hsa-let-7b-3p","TCF19"
"hsa-let-7b-3p","TWIST1"
"hsa-let-7b-3p","CCND1"
"hsa-let-7b-3p","CCNG1"
"hsa-let-7b-3p","CDK6"
"hsa-let-7b-3p","CDC25A"
"hsa-let-7b-3p","POLD3"
"hsa-let-7b-3p","EGFR"
"hsa-let-7b-3p","MYC"
"hsa-let-7b-3p","CYP27B1"
"hsa-let-7b-3p","FOXA1"
"hsa-let-7b-3p","VDR"
"hsa-let-7b-3p","NR1I2"
"hsa-let-7b-3p","E2F1"
"hsa-let-7b-3p","E2F3"
"hsa-let-7b-3p","NOL3"
"hsa-let-7b-3p","BCL7A"
"hsa-let-7b-3p","TNF"
"hsa-let-7b-3p","FXR1"
"hsa-let-7b-3p","KIT"
"hsa-let-7b-3p","TRAT1"
"hsa-let-7b-3p","TRIM17"
"hsa-let-7b-3p","ATN1"
"hsa-let-7b-3p","AKT1"
"hsa-let-7b-3p","BIRC3"
"hsa-let-7b-3p","PTEN"
"hsa-let-7b-3p","SYNE1"
"hsa-let-7b-3p","FLT3"
"hsa-let-7b-3p","HOXA10"
"hsa-let-7b-3p","MEIS1"
"hsa-let-7b-3p","NPM1"
"hsa-let-7b-3p","CEBPA"
"hsa-let-7b-3p","CCNA2"
"hsa-let-7b-3p","IGF2BP1"
"hsa-let-7b-3p","NPAT"
"hsa-let-7b-3p","TUT1"
"hsa-let-7b-3p","CHAF1A"
"hsa-let-7b-3p","ABCF2"
"hsa-let-7b-3p","PPIF"
"hsa-let-7b-3p","SLC25A13"
"hsa-let-7b-3p","RCAN2"
"hsa-let-7b-3p","WDR68"
"hsa-let-7b-3p","CALCOCO2"
"hsa-let-7b-3p","AKAP8"
"hsa-let-7b-3p","OPRS1"
"hsa-let-7b-3p","BET1"
"hsa-let-7b-3p","CDIPT"
"hsa-let-7b-3p","C1D"
"hsa-let-7b-3p","SEC23A"
"hsa-let-7b-3p","VTI1B"
"hsa-let-7b-3p","CEBPB"
"hsa-let-7b-3p","ANP32B"
"hsa-let-7b-3p","HBXIP"
"hsa-let-7b-3p","RPP38"
"hsa-let-7b-3p","SPTLC1"
"hsa-let-7b-3p","PDLIM5"
"hsa-let-7b-3p","GNA13"
"hsa-let-7b-3p","CTSC"
"hsa-let-7b-3p","MTHFD2"
"hsa-let-7b-3p","SEC24A"
"hsa-let-7b-3p","PGRMC1"
"hsa-let-7b-3p","EHMT2"
"hsa-let-7b-3p","PRSS21"
"hsa-let-7b-3p","TOMM34"
"hsa-let-7b-3p","TMED2"
"hsa-let-7b-3p","MLLT11"
"hsa-let-7b-3p","TMED10"
"hsa-let-7b-3p","FERMT2"
"hsa-let-7b-3p","CHD1"
"hsa-let-7b-3p","DNAJB4"
"hsa-let-7b-3p","PWP1"
"hsa-let-7b-3p","SEC23IP"
"hsa-let-7b-3p","KLK8"
"hsa-let-7b-3p","PRAF2"
"hsa-let-7b-3p","DUSP12"
"hsa-let-7b-3p","LYPLA2"
"hsa-let-7b-3p","FMNL2"
"hsa-let-7b-3p","PTPMT1"
"hsa-let-7b-3p","THEM4"
"hsa-let-7b-3p","GALNTL2"
"hsa-let-7b-3p","CLN5"
"hsa-let-7b-3p","MSI2"
"hsa-let-7b-3p","IQGAP3"
"hsa-let-7b-3p","DNAJC19"
"hsa-let-7b-3p","GRPEL2"
"hsa-let-7b-3p","CPOX"
"hsa-let-7b-3p","PTRH1"
"hsa-let-7b-3p","KDELC2"
"hsa-let-7b-3p","CPNE8"
"hsa-let-7b-3p","CSNK1D"
"hsa-let-7b-3p","CSRP1"
"hsa-let-7b-3p","CTNNB1"
"hsa-let-7b-3p","RDH10"
"hsa-let-7b-3p","MOSPD2"
"hsa-let-7b-3p","ADSS"
"hsa-let-7b-3p","CYP51A1"
"hsa-let-7b-3p","AP2A1"
"hsa-let-7b-3p","ZNF384"
"hsa-let-7b-3p","DSG2"
"hsa-let-7b-3p","DSP"
"hsa-let-7b-3p","DSPP"
"hsa-let-7b-3p","PHC2"
"hsa-let-7b-3p","ARID2"
"hsa-let-7b-3p","PTPLB"
"hsa-let-7b-3p","F2"
"hsa-let-7b-3p","ARL5B"
"hsa-let-7b-3p","FGF2"
"hsa-let-7b-3p","FGF13"
"hsa-let-7b-3p","FNDC3A"
"hsa-let-7b-3p","TRIM32"
"hsa-let-7b-3p","PLXND1"
"hsa-let-7b-3p","RCOR1"
"hsa-let-7b-3p","SYNE2"
"hsa-let-7b-3p","VPS39"
"hsa-let-7b-3p","KIAA0776"
"hsa-let-7b-3p","KIAA0409"
"hsa-let-7b-3p","TMED3"
"hsa-let-7b-3p","HARS2"
"hsa-let-7b-3p","TRAM1"
"hsa-let-7b-3p","CARHSP1"
"hsa-let-7b-3p","CORO1C"
"hsa-let-7b-3p","ARFIP2"
"hsa-let-7b-3p","POLA2"
"hsa-let-7b-3p","SLC7A11"
"hsa-let-7b-3p","TMEM2"
"hsa-let-7b-3p","SH3BP4"
"hsa-let-7b-3p","PISD"
"hsa-let-7b-3p","IFIT5"
"hsa-let-7b-3p","NAT6"
"hsa-let-7b-3p","FRG1"
"hsa-let-7b-3p","LYCAT"
"hsa-let-7b-3p","ELMOD2"
"hsa-let-7b-3p","GAK"
"hsa-let-7b-3p","TXN2"
"hsa-let-7b-3p","METTL7A"
"hsa-let-7b-3p","GALNT1"
"hsa-let-7b-3p","TMEM87A"
"hsa-let-7b-3p","ZNF294"
"hsa-let-7b-3p","RAI14"
"hsa-let-7b-3p","GARS"
"hsa-let-7b-3p","GFPT1"
"hsa-let-7b-3p","CHORDC1"
"hsa-let-7b-3p","BRPF3"
"hsa-let-7b-3p","ARFIP1"
"hsa-let-7b-3p","CHMP2A"
"hsa-let-7b-3p","RAB30"
"hsa-let-7b-3p","GNAI2"
"hsa-let-7b-3p","GPD2"
"hsa-let-7b-3p","TTC9C"
"hsa-let-7b-3p","SPRYD4"
"hsa-let-7b-3p","ARL10"
"hsa-let-7b-3p","ANPEP"
"hsa-let-7b-3p","COMMD9"
"hsa-let-7b-3p","GSTM4"
"hsa-let-7b-3p","SAC3D1"
"hsa-let-7b-3p","SNX15"
"hsa-let-7b-3p","DPP7"
"hsa-let-7b-3p","SLC25A24"
"hsa-let-7b-3p","PSAT1"
"hsa-let-7b-3p","GYS1"
"hsa-let-7b-3p","ANXA2"
"hsa-let-7b-3p","HARS"
"hsa-let-7b-3p","HMGA1"
"hsa-let-7b-3p","HMOX1"
"hsa-let-7b-3p","HSPA1A"
"hsa-let-7b-3p","HSPA1B"
"hsa-let-7b-3p","DNAJB1"
"hsa-let-7b-3p","HYAL1"
"hsa-let-7b-3p","IDH1"
"hsa-let-7b-3p","IFRD1"
"hsa-let-7b-3p","AMIGO2"
"hsa-let-7b-3p","IGF2R"
"hsa-let-7b-3p","TICAM2"
"hsa-let-7b-3p","ITGA2"
"hsa-let-7b-3p","ITGB4"
"hsa-let-7b-3p","JUN"
"hsa-let-7b-3p","AGRN"
"hsa-let-7b-3p","KCNN4"
"hsa-let-7b-3p","KPNA3"
"hsa-let-7b-3p","TMEM189"
"hsa-let-7b-3p","RHOB"
"hsa-let-7b-3p","KRT85"
"hsa-let-7b-3p","RHOG"
"hsa-let-7b-3p","LAMC1"
"hsa-let-7b-3p","LCP1"
"hsa-let-7b-3p","ARHGDIA"
"hsa-let-7b-3p","FADS1"
"hsa-let-7b-3p","FADS3"
"hsa-let-7b-3p","ARL2"
"hsa-let-7b-3p","LPL"
"hsa-let-7b-3p","LRP1"
"hsa-let-7b-3p","TACSTD2"
"hsa-let-7b-3p","SMAD1"
"hsa-let-7b-3p","MAT2A"
"hsa-let-7b-3p","MBNL1"
"hsa-let-7b-3p","MET"
"hsa-let-7b-3p","MLLT1"
"hsa-let-7b-3p","TMEM41B"
"hsa-let-7b-3p","MTRR"
"hsa-let-7b-3p","MYO1E"
"hsa-let-7b-3p","MYO10"
"hsa-let-7b-3p","HNRPM"
"hsa-let-7b-3p","NARS"
"hsa-let-7b-3p","NCL"
"hsa-let-7b-3p","NEDD4"
"hsa-let-7b-3p","NELL1"
"hsa-let-7b-3p","NOTCH2"
"hsa-let-7b-3p","NP"
"hsa-let-7b-3p","ATP2A2"
"hsa-let-7b-3p","NPR3"
"hsa-let-7b-3p","NT5E"
"hsa-let-7b-3p","NUCB1"
"hsa-let-7b-3p","PAFAH1B2"
"hsa-let-7b-3p","TMED7"
"hsa-let-7b-3p","TXNDC12"
"hsa-let-7b-3p","GOLGA7"
"hsa-let-7b-3p","HSD17B12"
"hsa-let-7b-3p","NT5C3"
"hsa-let-7b-3p","PDE3A"
"hsa-let-7b-3p","UBE2J1"
"hsa-let-7b-3p","ANKFY1"
"hsa-let-7b-3p","PTPLAD1"
"hsa-let-7b-3p","TAF9B"
"hsa-let-7b-3p","MRPS33"
"hsa-let-7b-3p","CDK5RAP1"
"hsa-let-7b-3p","RAB23"
"hsa-let-7b-3p","GALNT7"
"hsa-let-7b-3p","PGM1"
"hsa-let-7b-3p","SERPINE2"
"hsa-let-7b-3p","ATP6V1C1"
"hsa-let-7b-3p","ACP2"
"hsa-let-7b-3p","PLK1"
"hsa-let-7b-3p","ATP6V0A1"
"hsa-let-7b-3p","POLE3"
"hsa-let-7b-3p","PODXL"
"hsa-let-7b-3p","POLD2"
"hsa-let-7b-3p","POLR2C"
"hsa-let-7b-3p","SLC38A2"
"hsa-let-7b-3p","FAM105A"
"hsa-let-7b-3p","TMCO1"
"hsa-let-7b-3p","GNL3L"
"hsa-let-7b-3p","ATRX"
"hsa-let-7b-3p","LY6K"
"hsa-let-7b-3p","PPIB"
"hsa-let-7b-3p","CDKAL1"
"hsa-let-7b-3p","PPL"
"hsa-let-7b-3p","DUSP23"
"hsa-let-7b-3p","MRPL20"
"hsa-let-7b-3p","GPR172B"
"hsa-let-7b-3p","PPP1R7"
"hsa-let-7b-3p","PPP2R4"
"hsa-let-7b-3p","PPP2R5C"
"hsa-let-7b-3p","PPP3CA"
"hsa-let-7b-3p","PPP3R1"
"hsa-let-7b-3p","ABHD10"
"hsa-let-7b-3p","PPP5C"
"hsa-let-7b-3p","PRIM1"
"hsa-let-7b-3p","TRMT1"
"hsa-let-7b-3p","PRPF40A"
"hsa-let-7b-3p","TRMU"
"hsa-let-7b-3p","BRWD2"
"hsa-let-7b-3p","CEP72"
"hsa-let-7b-3p","CAND1"
"hsa-let-7b-3p","PRKCI"
"hsa-let-7b-3p","PKN2"
"hsa-let-7b-3p","LRRC8A"
"hsa-let-7b-3p","POLE4"
"hsa-let-7b-3p","RTN4"
"hsa-let-7b-3p","PTBP1"
"hsa-let-7b-3p","PTGFRN"
"hsa-let-7b-3p","SCYL1"
"hsa-let-7b-3p","PTGS2"
"hsa-let-7b-3p","NUFIP2"
"hsa-let-7b-3p","AADACL1"
"hsa-let-7b-3p","WDFY1"
"hsa-let-7b-3p","RNF213"
"hsa-let-7b-3p","GPAM"
"hsa-let-7b-3p","KIAA1618"
"hsa-let-7b-3p","PTPRF"
"hsa-let-7b-3p","PTPRJ"
"hsa-let-7b-3p","PTPRK"
"hsa-let-7b-3p","PURA"
"hsa-let-7b-3p","PTBP2"
"hsa-let-7b-3p","SRPRB"
"hsa-let-7b-3p","SNX6"
"hsa-let-7b-3p","RAB6A"
"hsa-let-7b-3p","RAB27B"
"hsa-let-7b-3p","RAB5C"
"hsa-let-7b-3p","RAD23B"
"hsa-let-7b-3p","RARS"
"hsa-let-7b-3p","RBMS1"
"hsa-let-7b-3p","BCKDHB"
"hsa-let-7b-3p","RCN2"
"hsa-let-7b-3p","RHEB"
"hsa-let-7b-3p","SPCS3"
"hsa-let-7b-3p","CCL13"
"hsa-let-7b-3p","SDCBP"
"hsa-let-7b-3p","NCAPG"
"hsa-let-7b-3p","NXN"
"hsa-let-7b-3p","ATG3"
"hsa-let-7b-3p","MOSC1"
"hsa-let-7b-3p","FNDC3B"
"hsa-let-7b-3p","GNPNAT1"
"hsa-let-7b-3p","CDCP1"
"hsa-let-7b-3p","MRPS24"
"hsa-let-7b-3p","SLC1A4"
"hsa-let-7b-3p","SLC7A1"
"hsa-let-7b-3p","SLC12A2"
"hsa-let-7b-3p","SLC12A4"
"hsa-let-7b-3p","SLC25A1"
"hsa-let-7b-3p","UAP1"
"hsa-let-7b-3p","SRPR"
"hsa-let-7b-3p","STRN"
"hsa-let-7b-3p","SYPL1"
"hsa-let-7b-3p","THBS1"
"hsa-let-7b-3p","TLOC1"
"hsa-let-7b-3p","TNFAIP2"
"hsa-let-7b-3p","TPM1"
"hsa-let-7b-3p","TPM2"
"hsa-let-7b-3p","TPM3"
"hsa-let-7b-3p","TXNRD1"
"hsa-let-7b-3p","TYMS"
"hsa-let-7b-3p","UGT8"
"hsa-let-7b-3p","WNT5A"
"hsa-let-7b-3p","CA12"
"hsa-let-7b-3p","SLC30A1"
"hsa-let-7b-3p","LUZP1"
"hsa-let-7b-3p","CACNA2D1"
"hsa-let-7b-3p","PXDN"
"hsa-let-7b-3p","IFRD2"
"hsa-let-7b-3p","ATG9A"
"hsa-let-7b-3p","TMEM109"
"hsa-let-7b-3p","BAT2"
"hsa-let-7b-3p","TMEM43"
"hsa-let-7b-3p","DHX40"
"hsa-let-7b-3p","IPO4"
"hsa-let-7b-3p","SLC25A22"
"hsa-let-7b-3p","GEMIN7"
"hsa-let-7b-3p","EHMT1"
"hsa-let-7b-3p","AGMAT"
"hsa-let-7b-3p","MRM1"
"hsa-let-7b-3p","DOCK5"
"hsa-let-7b-3p","NARG1"
"hsa-let-7b-3p","CDK5RAP3"
"hsa-let-7b-3p","SHOC2"
"hsa-let-7b-3p","AARSD1"
"hsa-let-7b-3p","SLC25A32"
"hsa-let-7b-3p","SLC38A1"
"hsa-let-7b-3p","COIL"
"hsa-let-7b-3p","UNC93B1"
"hsa-let-7b-3p","CAPG"
"hsa-let-7b-3p","ARID1A"
"hsa-let-7b-3p","PICALM"
"hsa-let-7b-3p","ADPGK"
"hsa-let-7b-3p","SH3BGRL3"
"hsa-let-7b-3p","ABHD11"
"hsa-let-7b-3p","HSDL1"
"hsa-let-7b-3p","ATAD3B"
"hsa-let-7b-3p","RAB34"
"hsa-let-7b-3p","UTP15"
"hsa-let-7b-3p","STX7"
"hsa-let-7b-3p","MLSTD2"
"hsa-let-7b-3p","FAM96A"
"hsa-let-7b-3p","LRRC8C"
"hsa-let-7b-3p","CUL4B"
"hsa-let-7b-3p","GTPBP3"
"hsa-let-7b-3p","LMNB2"
"hsa-let-7b-3p","DOCK7"
"hsa-let-7b-3p","AP3B1"
"hsa-let-7b-3p","GFM1"
"hsa-let-7b-3p","SSNA1"
"hsa-let-7b-3p","MAP2K1IP1"
"hsa-let-7b-3p","CBFB"
"hsa-let-7b-3p","RNMT"
"hsa-let-7b-3p","TNFSF9"
"hsa-let-7b-3p","SNAP23"
"hsa-let-7b-3p","NAPG"
"hsa-let-7b-3p","TNFRSF10B"
"hsa-let-7b-3p","TNFRSF10A"
"hsa-let-7b-3p","PEX11B"
"hsa-let-7b-3p","NRP1"
"hsa-let-7b-3p","SQSTM1"
